transaction_id;customer_id;transact_date;revenue;discount_amount
1477494;267992;2020-01-12;368;17
8109817;635682;2020-04-27;165;28
6828161;2762551;2023-03-19;378;21
2541792;271450;2019-07-29;66;41
74175;329278;2019-02-02;312;13
1480509;138862;2022-08-15;44;29
2286055;1082312;2020-10-24;163;30
7237351;580902;2020-05-04;996;86
7981927;356988;2019-10-04;170;22
244234;223262;2023-07-20;218;112
1072578;749702;2020-06-08;21;89
9555847;168926;2022-03-11;141;26
7684767;1799992;2021-06-21;146;13
8425248;224062;2023-06-05;143;16
2431651;1633082;2022-08-06;189;77
447307;561702;2020-03-27;156;47
1178540;351789;2019-08-21;154;88
7599829;2775064;2023-05-30;244;23
2885847;1629032;2021-04-16;128;46
4403235;318086;2020-11-23;103;21
653822;644872;2020-04-30;360;19
2962939;785962;2020-06-30;233;15
685749;1291232;2020-12-30;326;36
6337731;2766014;2024-06-13;312;101
6292944;928922;2024-01-27;229;27
8693138;309780;2024-05-14;485;57
3248650;1082312;2020-10-24;114;15
8487776;2221552;2022-10-05;183;61
7541358;573952;2020-04-02;67;19
8476906;1724852;2021-05-20;122;58
1350666;309316;2019-07-29;362;32
9699534;205502;2024-06-26;117;104
4988924;1274392;2023-02-15;138;65
3607594;1468972;2021-02-22;184;17
2418969;795292;2020-06-29;165;40
3308803;223262;2021-08-25;108;22
639498;1736462;2023-12-28;910;72
5989259;36012;2023-11-02;119;37
3686261;342673;2019-06-10;227;105
5982319;533502;2023-08-08;170;25
8536807;2765971;2023-04-07;78;80
8378696;1629032;2021-04-16;101;12
6776343;172418;2021-04-16;512;117
5579943;774252;2020-06-17;108;24
9499689;18120;2022-09-28;148;21
9259312;1799992;2021-06-21;212;24
4659246;834732;2020-07-10;487;41
917797;2584132;2023-02-27;109;22
3298606;370812;2020-05-12;365;183
5806374;350119;2019-08-06;149;35
875452;355843;2019-09-24;44;40
2249184;1679092;2021-05-02;181;15
6520058;1491492;2021-04-16;237;42
1783099;482522;2020-03-27;311;44
6339335;480042;2020-04-28;169;13
4884023;1640852;2021-04-17;195;16
5072131;326232;2020-06-29;179;23
6417357;2791544;2023-08-22;45;108
1500497;429642;2020-07-09;189;11
6283088;370812;2020-05-05;244;69
6582706;2238842;2022-05-23;151;20
4328995;349947;2019-08-04;141;22
55663;1274392;2021-05-18;200;83
9870678;717372;2020-05-26;98;22
7810994;340369;2021-07-21;73;16
4580109;2759743;2023-07-03;455;59
6333389;969112;2020-09-01;128;17
9493049;1193772;2020-11-26;93;21
8229690;223262;2022-11-01;256;29
7743293;233738;2021-10-15;122;20
6880207;138862;2023-04-24;64;17
6753203;2694952;2022-11-25;110;36
4859863;138862;2023-08-25;37;245
6995468;234026;2020-03-10;86;16
5971547;823622;2021-05-21;501;149
6708657;310785;2019-04-29;165;16
3251161;339645;2019-05-14;261;15
2323761;322435;2019-07-29;235;37
4988083;315092;2019-05-10;434;17
9422086;327184;2019-03-22;146;12
9010645;928922;2023-11-24;192;237
6366164;223262;2020-05-14;269;67
6421680;1673722;2021-04-29;135;19
3216981;2759517;2023-03-01;31;73
3317399;336654;2019-04-11;223;71
8752400;286963;2019-03-31;121;25
2583221;928922;2024-01-27;153;231
846433;614212;2020-04-20;162;12
3530989;923942;2020-08-12;236;29
3689784;717372;2020-10-07;192;26
9592789;614212;2020-04-20;127;12
4773432;1203422;2020-11-27;192;21
1121525;234026;2020-09-30;65;21
3856245;256511;2023-09-14;147;44
3380307;329416;2023-08-16;150;20
2285361;321107;2023-09-06;516;128
5441396;271450;2019-09-23;215;28
8093809;717372;2023-07-06;180;30
4533754;576772;2020-04-03;109;19
5971184;320753;2020-07-07;212;11
1136799;194086;2021-03-30;93;62
4932758;1384612;2021-01-31;111;11
654674;482522;2020-02-15;303;18
4168832;223262;2021-05-12;139;44
8289754;223262;2022-11-01;269;27
4758649;2645972;2022-09-06;638;27
9101554;267215;2020-02-28;145;15
2385049;717372;2020-05-27;165;17
6169278;205502;2024-06-21;115;27
5911545;2813330;2023-11-20;151;14
4924754;2759234;2023-02-28;413;70
7866498;244510;2023-10-12;100;19
8322213;138862;2022-10-15;95;89
7580395;2533792;2022-06-04;154;42
1636842;2764085;2023-03-28;669;107
965800;2743499;2022-11-28;252;16
3744456;327184;2019-03-22;200;63
1838133;327184;2019-05-05;173;12
3804648;64362;2023-10-26;159;46
7388138;1385062;2021-01-24;39;37
4215417;18120;2022-09-28;183;16
5700915;795192;2020-06-26;113;15
3771050;2533792;2022-06-04;202;47
7966770;233738;2021-10-15;148;18
7687086;341446;2019-05-29;582;39
5180227;370812;2020-05-05;293;87
9436777;1123072;2020-11-04;292;28
3383909;958862;2020-08-28;929;188
7632171;318086;2021-05-21;129;17
3164397;2835822;2024-06-04;113;103
7359702;2796580;2024-03-22;192;81
9189994;1324172;2021-02-07;124;55
139250;717372;2020-05-26;49;18
7685308;2817630;2023-12-07;267;89
1745908;267215;2024-04-15;91;49
8692201;2811994;2023-11-15;138;101
1705921;224062;2022-07-03;160;23
5453814;223262;2021-10-25;126;63
9246619;329416;2023-08-16;205;21
8283179;2846965;2024-04-10;197;17
9253549;130374;2023-07-14;91;52
9447042;2807965;2023-10-29;1220;172
190896;2849401;2024-04-18;295;39
5092310;340369;2021-07-21;53;11
8713324;316406;2023-12-16;204;11
2371410;2565132;2022-06-27;104;51
5803138;330401;2019-02-12;136;41
8633451;286963;2019-03-31;139;19
4687217;223262;2021-03-24;343;27
8910029;480042;2020-05-05;134;16
3972035;138862;2022-08-15;119;23
6972560;1866272;2021-07-16;284;99
8595514;720732;2020-05-27;488;72
6148762;271078;2023-07-31;641;65
572168;224062;2024-08-12;140;15
9239133;334136;2019-03-19;353;37
987092;234390;2023-10-11;146;31
2673846;316406;2021-05-18;66;15
8398339;321152;2024-04-21;655;43
1510966;1274392;2023-04-19;187;74
2442299;137994;2023-10-25;205;125
2165852;611182;2020-04-18;894;81
2175924;321107;2020-04-07;107;11
313431;350634;2020-05-12;283;54
4428889;2141372;2024-04-14;271;28
4431493;2801585;2023-10-04;67;63
6842172;2846965;2024-04-10;227;26
6105303;348301;2019-07-22;228;39
350088;348301;2019-11-28;188;21
3508059;328918;2019-01-29;111;21
6832919;717372;2020-08-17;332;48
3837935;717372;2024-04-07;101;43
7691766;329416;2021-10-12;97;39
3068461;1799992;2021-06-21;173;13
3238311;253269;2021-10-23;109;11
6950215;253269;2021-10-23;115;13
922010;234026;2021-02-16;126;26
4389037;2047902;2021-10-11;102;16
9593119;640092;2020-05-01;87;22
3844270;335788;2019-04-04;296;56
8681566;2768749;2023-04-24;93;46
3447711;2047902;2021-10-11;134;27
1837057;1195492;2020-11-26;132;13
4435287;1187352;2020-11-25;237;18
3350450;857172;2020-07-18;165;34
2233395;2584132;2023-06-23;35;20
8527465;577892;2020-04-04;94;13
7724888;309316;2019-07-29;287;34
1780154;370812;2019-12-11;213;16
705957;717372;2020-05-26;38;33
5230574;1665492;2021-04-26;107;24
2559750;1274392;2020-12-22;260;81
8727800;717372;2020-05-26;20;19
2057057;192310;2024-07-04;407;60
195054;329416;2021-10-12;164;37
8221469;2863121;2024-06-06;250;91
9241061;2584132;2024-02-28;174;144
3471072;533502;2020-03-15;146;68
497395;640092;2020-05-01;43;27
2852087;1599522;2021-04-02;124;43
3152956;327647;2019-01-20;173;24
2920198;209802;2019-09-24;235;31
6090042;1741412;2021-05-26;782;26
5792599;137994;2023-10-25;187;192
2820577;785962;2020-06-30;224;27
1013329;234026;2021-03-05;244;46
1181175;256546;2020-06-09;254;27
1167244;256546;2020-06-09;274;17
4682654;2778566;2023-09-26;231;45
4493482;130374;2023-07-14;126;14
3474059;2840267;2024-03-11;162;20
9597292;330755;2019-02-15;68;109
7071961;2795898;2023-09-16;239;127
2275493;609032;2020-04-17;202;17
915306;350988;2020-09-27;77;104
222543;635682;2020-04-27;130;26
1314041;206458;2020-04-20;209;36
1517821;976932;2023-09-22;78;121
8143739;326041;2019-01-14;172;46
4356906;267992;2019-04-08;459;34
946799;349947;2019-08-04;130;27
8098464;717372;2020-05-26;78;19
7199933;327403;2023-02-04;623;162
2893921;141714;2020-05-19;182;32
1056368;928922;2020-08-14;330;52
9508868;2565132;2023-04-04;57;22
2359134;2788066;2023-08-07;97;15
3181423;1412272;2023-03-27;254;166
3698276;223262;2024-02-02;348;116
3336177;113222;2019-01-11;148;22
8019774;205502;2020-07-17;119;31
6629214;1384612;2021-01-31;127;55
8095807;1385062;2021-01-24;129;47
3476441;576772;2020-04-03;186;18
6710143;18120;2022-09-28;185;54
1815288;1447252;2021-02-18;408;37
7339315;2620992;2022-08-16;140;45
3121958;370812;2021-04-29;600;74
8598571;2645972;2022-09-06;627;82
5498094;138862;2023-10-01;80;13
9118039;223262;2023-03-23;566;23
3184592;2743499;2022-11-28;244;17
5835775;327217;2019-01-17;364;15
3349528;256025;2020-07-11;132;18
3543042;318086;2020-10-22;113;17
1850315;717372;2020-05-27;171;11
1501711;1769552;2021-10-12;271;17
4793465;576772;2020-04-03;113;35
3633163;2840745;2024-03-13;98;37
6713175;2748479;2022-12-31;420;104
813357;2780742;2023-07-01;126;25
7891254;2786257;2024-01-18;428;103
4560263;2849401;2024-04-18;275;25
7203481;316406;2021-05-18;110;13
1037946;1663322;2021-04-26;429;108
5649184;234026;2020-03-10;113;11
72396;899842;2020-08-03;281;85
3229137;1892922;2021-11-05;200;38
509132;209802;2023-09-11;155;52
2452243;209802;2023-04-08;130;27
7775660;2759039;2023-07-18;207;21
5219853;370812;2020-04-24;391;70
3392096;64362;2021-01-25;249;44
8519171;384802;2019-12-08;131;26
9673766;949012;2020-08-25;236;35
4541996;318086;2020-11-23;86;17
524390;1629032;2021-04-16;111;11
9338179;823622;2021-05-21;496;181
8728753;823622;2021-04-15;223;185
5078981;370812;2020-07-17;305;121
8586921;256546;2020-06-09;282;76
5509780;224062;2022-11-27;165;13
4666960;223262;2023-03-23;593;49
6904226;2743499;2022-11-28;241;14
9805876;328918;2019-01-29;58;24
828253;928922;2023-11-24;161;32
8840140;267215;2020-03-03;107;37
5275871;588852;2020-04-08;161;19
6583473;353169;2020-03-25;398;43
3846613;64362;2020-05-23;192;41
373214;329416;2021-01-19;208;36
9722922;2584132;2024-07-31;135;157
763800;224062;2023-02-06;188;21
9377177;2778566;2023-06-19;118;14
2095041;2856158;2024-05-19;724;42
1484485;2749372;2023-01-05;256;105
7711931;349380;2019-10-30;291;64
2660959;717372;2020-08-17;306;22
2936616;948382;2020-08-24;327;28
5562949;1673722;2021-04-29;92;17
8676496;2620992;2022-08-16;70;15
4676718;412162;2022-02-18;92;42
3149417;2238842;2022-05-23;124;12
629542;286963;2019-03-31;128;23
8842001;717372;2024-05-08;151;51
5017065;1322402;2021-09-26;323;27
2927325;2045182;2022-07-20;157;26
2507807;138862;2022-08-02;46;39
2786447;2796580;2024-03-22;193;57
8986609;2565132;2022-06-27;118;20
5463718;351800;2019-09-02;169;39
1076092;340925;2019-08-02;121;64
5775892;649892;2024-03-29;214;45
9767368;533502;2023-08-08;172;44
2189724;576152;2020-04-03;55;26
1225863;1116572;2020-11-02;259;37
1021609;892312;2020-08-02;227;23
6181176;949012;2020-08-25;196;32
2731843;2790444;2023-08-17;626;106
2612009;1447252;2021-02-12;83;121
8375219;138862;2022-08-15;79;24
7617697;1082312;2020-10-24;146;12
2511877;1491492;2021-04-16;155;24
5782836;138862;2022-08-02;50;27
2724144;329416;2021-01-19;145;44
7753611;2401722;2022-05-02;688;41
7686150;445262;2020-06-05;130;20
5928172;223262;2022-11-01;287;93
6451171;224062;2023-12-04;139;31
3998025;2714462;2022-10-26;229;107
3086419;1798432;2021-06-20;167;22
7816368;1447252;2021-03-24;432;72
2814962;1679092;2021-05-02;154;29
7174469;1640852;2021-04-17;157;17
8349899;223262;2024-01-03;151;46
9301180;1163172;2021-10-12;93;38
9304525;341355;2019-05-29;163;43
3536466;18120;2022-09-28;185;76
6843424;626782;2020-05-05;109;14
2117908;267992;2021-10-10;326;91
1775777;1069832;2020-10-20;150;139
5499537;925102;2020-08-14;170;21
7814675;326232;2020-06-29;173;39
2931693;138862;2022-10-15;62;110
5545875;223262;2021-03-24;378;72
6970347;1691572;2021-05-06;246;42
7748687;1769212;2021-06-07;286;51
1741070;899842;2021-08-27;246;38
228527;2565132;2023-05-02;145;36
20102;2800499;2023-09-30;322;143
7245279;2767148;2023-06-06;109;16
9887403;2815240;2023-11-26;329;102
3457412;223262;2023-12-18;27;99
3513045;223262;2024-03-23;176;81
4871813;341446;2021-01-05;209;15
4041571;309316;2019-07-29;316;42
9077649;360762;2019-10-30;297;50
9614158;1629032;2021-04-16;155;27
3592274;1656512;2021-04-23;256;69
6644536;717372;2020-05-26;42;18
1479056;590032;2020-04-09;262;52
9764118;949012;2020-08-25;160;48
4364382;717372;2024-05-08;181;51
2594339;2749811;2023-01-07;998;98
8995387;321107;2021-06-04;263;24
1993766;253269;2021-10-23;94;13
1809439;234026;2020-12-10;95;25
5873663;908052;2020-08-05;206;23
6790686;223262;2022-07-19;138;24
2528648;2832300;2024-02-08;209;46
5443391;224062;2023-11-01;72;25
7640884;2584132;2024-02-28;179;79
9423924;2694952;2022-11-25;128;51
1111530;370812;2021-10-12;553;99
8119284;322435;2019-07-29;236;35
4037664;327184;2019-03-22;157;11
6858620;315092;2019-05-10;460;103
2868189;138862;2023-06-09;127;251
7571464;256025;2020-07-11;96;15
5027423;576772;2020-04-03;108;11
6458400;2759234;2023-02-28;428;38
6387087;717372;2023-05-01;193;68
6755175;925102;2020-08-14;212;18
3779512;482522;2020-03-27;242;31
6693214;223262;2021-10-25;161;30
4754508;2584132;2024-02-28;157;17
6119223;2584132;2023-06-07;143;37
1099366;223262;2023-09-27;346;87
818393;266933;2019-09-28;154;35
5882044;325393;2019-09-17;275;50
7314771;138862;2023-07-13;115;22
6539392;1323682;2021-04-26;157;39
1954097;318086;2020-11-23;64;22
1966764;746572;2020-06-07;83;19
9896927;321152;2024-04-21;647;47
515088;573952;2020-04-02;83;30
8755852;480042;2020-08-26;102;27
5577308;141714;2020-05-19;124;41
9708595;2584132;2023-06-23;47;66
7068486;130374;2023-07-14;72;14
8549233;717372;2024-05-17;121;23
5113990;267992;2019-04-08;433;22
57423;346766;2019-07-14;52;65
5889813;18120;2022-09-28;146;31
7057510;576152;2020-04-03;127;25
8744885;709272;2020-05-23;112;11
445922;717372;2023-10-12;102;39
806274;1187352;2020-11-25;213;15
8923150;234026;2021-02-16;97;21
7337471;355510;2022-05-11;85;33
8663224;399172;2023-04-29;170;26
1731865;2747311;2022-12-21;662;57
884316;2584132;2022-12-15;222;93
8836734;2840067;2024-03-11;357;52
4901591;328918;2019-06-13;53;12
8972837;358466;2022-06-28;506;43
8548839;709272;2020-05-23;154;16
8660063;321107;2021-06-04;271;90
2498130;2401722;2022-05-02;744;37
1431191;138862;2022-10-15;83;18
2764794;2584132;2024-03-31;297;145
715977;1163172;2021-10-14;96;43
4816269;327305;2024-03-27;143;12
9011853;322435;2019-07-29;177;16
7960224;315799;2019-04-10;264;35
6432515;774252;2020-06-17;107;18
784925;187722;2021-05-03;181;18
3019450;2813330;2023-11-20;183;16
1914953;2763967;2023-09-12;210;143
6072416;2748117;2022-12-29;219;24
1813342;209802;2020-04-29;139;13
3918712;233738;2021-04-02;259;24
1436455;234026;2020-09-30;42;12
7561724;834732;2021-02-09;47;94
3773622;321107;2023-02-06;582;91
8348872;324942;2023-07-09;157;13
5865663;2828661;2024-01-25;322;18
9077239;1193772;2023-12-02;180;84
4534181;223262;2023-09-27;339;58
6461960;270233;2019-08-27;123;21
318142;329904;2019-02-07;151;27
8096051;336654;2019-04-11;240;38
3818397;717372;2024-01-14;256;107
8509236;2739659;2022-11-21;226;103
6368658;18120;2022-09-28;182;26
7653494;230462;2024-02-20;219;13
7830011;234026;2020-12-10;123;26
7284845;234026;2021-03-05;226;14
8592703;717372;2024-05-17;109;26
3625652;329259;2019-02-04;306;40
1314745;315167;2019-05-21;302;78
67738;206458;2019-10-30;108;17
8360424;717372;2021-10-22;202;24
47909;267215;2020-03-03;168;22
8585015;267215;2020-02-28;203;25
8715058;480042;2020-08-26;134;29
5298899;823622;2021-04-15;269;47
427500;480042;2020-08-26;87;46
5298262;223262;2022-11-01;282;33
963103;2862251;2024-06-04;191;18
8781519;138862;2022-11-27;100;13
1763902;717372;2020-05-27;160;12
6553927;267215;2023-06-30;225;43
1776327;2584132;2023-11-28;69;107
3982307;138862;2024-01-28;36;245
3844910;271450;2019-09-23;252;13
2327820;359503;2019-10-22;136;17
3300117;18120;2022-09-28;124;19
7819497;309780;2023-08-13;389;60
622941;480042;2021-04-29;100;28
8808153;234026;2021-02-16;123;65
8070540;482522;2020-02-15;265;14
9550520;321107;2023-04-01;368;104
2666642;223262;2023-04-11;210;80
1830078;285252;2019-07-29;202;57
5385041;267215;2023-11-24;162;68
5795681;267215;2023-06-30;142;55
683181;223262;2022-08-22;205;23
9747585;321107;2019-10-28;137;14
2817710;926022;2020-08-31;255;45
552346;205502;2020-07-17;140;106
6359466;320753;2020-07-07;215;17
8720938;717372;2020-05-27;102;19
9928119;648422;2020-05-02;543;40
8071854;1449272;2021-02-13;281;30
1706533;311868;2020-12-20;114;23
6702047;234390;2019-10-23;144;13
3011145;2565132;2022-06-27;161;23
348988;286963;2019-03-31;70;11
8372556;205502;2024-06-26;149;68
6583993;329380;2020-11-26;452;43
8501560;899842;2021-06-08;254;45
3379518;223262;2022-10-04;216;24
9275523;2584132;2024-01-02;179;138
6221301;2776592;2023-06-06;137;39
9324792;322435;2019-07-29;174;20
9614828;327184;2019-01-16;123;26
2441554;339061;2019-05-07;180;20
6896043;205502;2024-06-21;96;61
5024036;267215;2023-04-16;343;93
4457163;2402042;2022-03-24;86;19
9888390;334468;2020-05-28;201;27
1527369;785962;2020-06-30;165;22
2316078;480042;2021-04-29;81;20
1930628;223262;2021-11-29;186;34
806679;938652;2024-07-27;102;87
2856555;640092;2020-05-01;122;26
5073939;717372;2023-07-06;184;14
6906577;223262;2023-05-02;474;88
6974014;717372;2020-10-07;152;43
1387622;233738;2023-10-24;98;63
4904782;2584132;2022-08-03;96;65
5626294;2807609;2023-10-30;293;178
2419510;223262;2024-01-29;405;48
377570;187722;2023-08-26;278;19
7637354;214202;2024-01-03;218;69
2698362;2750332;2023-01-10;370;29
8712707;1733202;2021-05-28;218;44
4301942;885992;2020-07-28;340;51
3631114;318086;2020-11-23;113;15
3372664;2742101;2023-04-11;442;39
4293611;321107;2020-04-07;155;21
6939089;611182;2020-04-18;969;12
7103267;223262;2022-10-04;123;22
7585502;224062;2024-08-12;129;20
7690378;223262;2024-01-03;194;37
8228822;330401;2019-02-12;127;29
4792900;356988;2019-10-04;151;20
3795416;335788;2019-04-04;342;16
5873158;717372;2022-10-14;332;134
8180933;233738;2021-10-15;113;37
645308;209802;2023-09-11;179;25
2370098;341446;2019-05-29;546;17
1029910;429642;2020-07-09;162;16
8758020;251755;2019-11-28;313;130
3084567;2795898;2023-09-16;156;15
9586528;1324172;2021-02-07;128;33
1164774;309780;2024-06-24;265;30
6046482;834732;2020-07-10;470;17
195171;885262;2020-07-28;134;17
1322901;1193772;2020-11-26;78;22
6502279;928922;2024-04-02;141;120
5121769;822652;2023-05-22;88;96
1486332;281259;2024-05-21;453;102
2868359;370812;2020-03-03;239;143
8863216;1724852;2021-05-20;139;45
9270260;348301;2019-11-28;221;27
2951046;327184;2019-05-05;174;15
8928728;327184;2019-01-16;100;20
8277756;1468972;2021-02-22;189;65
4459113;223262;2021-05-12;171;92
216232;234026;2020-09-30;84;12
7490340;223262;2022-09-06;352;45
5154670;2584132;2024-06-26;117;41
2373546;561702;2020-03-27;105;17
3826133;370812;2020-05-05;264;77
6855364;2565132;2022-06-27;160;14
5116718;266347;2019-08-20;288;103
4358546;2840745;2024-03-13;162;57
3533733;234026;2021-03-05;248;11
3034567;2620992;2022-08-16;120;15
6791718;1491492;2021-04-16;190;26
4625285;1640852;2021-04-17;189;14
48617;1226762;2020-12-03;37;30
9951937;1679092;2021-05-02;201;84
2981774;480042;2021-04-29;72;33
6603884;2811338;2023-11-12;209;25
7716315;224062;2023-08-31;109;13
3806965;2856158;2024-05-19;699;50
6182422;1599522;2021-04-02;184;23
1114367;1733202;2021-05-28;198;41
5232876;1769552;2021-06-07;98;49
720783;226018;2021-01-08;210;20
3359063;283918;2020-07-02;910;89
3321479;223262;2021-09-13;358;57
1807479;2584132;2023-02-27;168;67
6584225;224062;2023-05-08;101;34
7624156;717372;2024-05-17;137;23
2295845;322435;2019-07-29;225;20
5936822;306209;2019-01-19;148;39
1734856;351408;2019-08-17;401;65
1251124;1323682;2021-04-26;79;29
9456299;318086;2021-05-21;150;22
6934524;1274392;2023-04-19;174;36
4986058;311868;2020-12-20;88;37
1949524;1895142;2021-07-30;998;17
4362074;370812;2020-08-26;266;50
1297968;138862;2022-11-27;87;27
4298841;2584132;2023-09-28;76;69
2527849;2862251;2024-06-04;125;15
5559367;2680972;2022-10-11;164;81
6349347;1599522;2021-04-02;129;13
4013191;1599522;2021-04-02;178;58
1595983;328316;2019-01-24;123;12
5178376;2840745;2024-03-13;136;16
5492148;1481632;2021-02-26;100;31
2731445;349752;2021-09-28;83;165
6244196;347228;2019-07-17;19;156
3795875;1163172;2021-10-27;114;43
1223481;2812066;2023-11-15;103;27
9244670;1733202;2021-05-28;137;24
4292953;320753;2020-07-07;223;13
